node,x_m,y_m,temperature_K,potential_V
849,0.0025,0.042218738249999985,294.02228011895875,0.797265046019663
850,0.005,0.042218738249999985,294.88853749513765,0.7945303561361454
851,0.0075,0.042218738249999985,295.74832722399725,0.7917973171932479
852,0.012499999999999999,0.042218738249999985,301.79008011643657,0.7706303405069305
853,0.015,0.042218738249999985,306.7444089226187,0.7519450076954475
854,0.017499999999999998,0.042218738249999985,311.47441047912054,0.7329432868306782
855,0.02,0.042218738249999985,316.0097473110299,0.7134630916092466
856,0.0225,0.042218738249999985,320.3987238405255,0.6932013245548634
857,0.024999999999999998,0.042218738249999985,324.71266959052457,0.6716278847628119
858,0.027499999999999997,0.042218738249999985,329.0338227885162,0.6479310901532572
859,0.03,0.042218738249999985,333.39252997753204,0.6212399362832413
860,0.0325,0.042218738249999985,337.6768206267222,0.5911368670939243
861,0.035,0.042218738249999985,341.583145611912,0.5585407272075636
862,0.037500000000000006,0.042218738249999985,344.7540962338979,0.525896483918086
863,0.04000000000000001,0.042218738249999985,347.0367686850065,0.4956268327993932
864,0.04250000000000001,0.042218738249999985,348.54390795313844,0.4685826237340492
865,0.04500000000000001,0.042218738249999985,349.47399895632515,0.4442666823372553
866,0.047500000000000014,0.042218738249999985,349.97711090218365,0.42172543116126154
867,0.05000000000000002,0.042218738249999985,350.1365876653359,0.39999999999949815
868,0.05250000000000002,0.042218738249999985,349.97711090217325,0.37827456883774113
869,0.05500000000000002,0.042218738249999985,349.47399895630457,0.3557333176617652
870,0.05750000000000002,0.042218738249999985,348.5439079531062,0.3314173762650031
871,0.060000000000000026,0.042218738249999985,347.0367686849632,0.304373167199705
872,0.06250000000000003,0.042218738249999985,344.7540962338444,0.2741035160810725
873,0.06500000000000003,0.042218738249999985,341.58314561185045,0.24145927279166735
874,0.06750000000000003,0.042218738249999985,337.6768206266561,0.20886313290538602
875,0.07000000000000003,0.042218738249999985,333.3925299774641,0.17876006371614828
876,0.07250000000000004,0.042218738249999985,329.0338227884489,0.1520689098462063
877,0.07500000000000004,0.042218738249999985,324.71266959046,0.1283721152367225
878,0.07750000000000004,0.042218738249999985,320.3987238404654,0.1067986754447395
879,0.08000000000000004,0.042218738249999985,316.00974731097693,0.0865369083904263
880,0.08250000000000005,0.042218738249999985,311.4744104790763,0.06705671316906434
881,0.08500000000000005,0.042218738249999985,306.7444089225839,0.048054992304365635
882,0.08750000000000005,0.042218738249999985,301.7900801164127,0.029369659492952414
883,0.09250000000000005,0.042218738249999985,295.748327223988,0.008202682806715586
884,0.09500000000000006,0.042218738249999985,294.88853749513146,0.005469643863829488
885,0.09750000000000006,0.042218738249999985,294.02228011895556,0.0027349539803241995
886,0.00125,0.04438380174999998,293.59482408519705,0.7986069195065757
887,0.00375,0.04438380174999998,294.48017926327617,0.7958212911735275
888,0.00625,0.04438380174999998,295.3606396812212,0.7930310683906473
889,0.008749999999999999,0.04438380174999998,296.2371626183851,0.7902336442049868
890,0.01125,0.04438380174999998,299.370222409694,0.7793467253638054
891,0.013749999999999998,0.04438380174999998,304.59246254895385,0.760213248578736
892,0.016249999999999997,0.04438380174999998,309.5790730632164,0.7407144932626566
893,0.01875,0.04438380174999998,314.3571822861686,0.7207238116199587
894,0.021249999999999998,0.04438380174999998,318.95861942307755,0.7000229292135745
895,0.023749999999999997,0.04438380174999998,323.4218408787716,0.6782804981542996
896,0.026249999999999996,0.04438380174999998,327.78244744400513,0.6550488564981324
897,0.028749999999999998,0.04438380174999998,332.0459960300748,0.6298580412623053
898,0.03125,0.04438380174999998,336.1480409998769,0.6024572479148234
899,0.03375,0.04438380174999998,339.9314448478149,0.5731628847642597
900,0.036250000000000004,0.04438380174999998,343.1886309597923,0.5430366031408849
901,0.03875000000000001,0.04438380174999998,345.76907959051636,0.5134999365639275
902,0.04125000000000001,0.04438380174999998,347.65562003539003,0.48558698069725686
903,0.04375000000000001,0.04438380174999998,348.93509731973865,0.4595608117642875
904,0.04625000000000001,0.04438380174999998,349.71828820493556,0.4350923315885106
905,0.048750000000000016,0.04438380174999998,350.08887866818714,0.4115905644707218
906,0.05125000000000002,0.04438380174999998,350.0888786681819,0.3884094355282948
907,0.05375000000000002,0.04438380174999998,349.7182882049198,0.3649076684105181
908,0.05625000000000002,0.04438380174999998,348.93509731971153,0.3404391882347651
909,0.058750000000000024,0.04438380174999998,347.65562003535126,0.31441301930183185
910,0.06125000000000003,0.04438380174999998,345.76907959046673,0.2865000634352106
911,0.06375000000000003,0.04438380174999998,343.188630959734,0.25696339685831354
912,0.06625000000000003,0.04438380174999998,339.93144484775087,0.2268371152350083
913,0.06875000000000003,0.04438380174999998,336.1480409998093,0.19754275208451813
914,0.07125000000000004,0.04438380174999998,332.04599603000605,0.17014195873711013
915,0.07375000000000004,0.04438380174999998,327.78244744393777,0.14495114350135618
916,0.07625000000000004,0.04438380174999998,323.4218408787077,0.1217195018452606
917,0.07875000000000004,0.04438380174999998,318.95861942301906,0.0999770707860561
918,0.08125000000000004,0.04438380174999998,314.3571822861185,0.07927618837974348
919,0.08375000000000005,0.04438380174999998,309.5790730631753,0.05928550673711725
920,0.08625000000000005,0.04438380174999998,304.59246254892315,0.03978675142111021
921,0.08875000000000005,0.04438380174999998,299.37022240967565,0.02065327463611155
922,0.09125000000000005,0.04438380174999998,296.23716261837467,0.009766355794971019
923,0.09375000000000006,0.04438380174999998,295.3606396812134,0.006968931609322063
924,0.09625000000000006,0.04438380174999998,294.48017926327134,0.004178708826453728
925,0.09875000000000006,0.04438380174999998,293.59482408519534,0.0013930804934180676
926,0.0025,0.04654886524999998,294.05336292756186,0.7971668747833652
927,0.005,0.04654886524999998,294.95209498098956,0.7943274821887819
928,0.0075,0.04654886524999998,295.84814394340725,0.791476319607526
929,0.012499999999999999,0.04654886524999998,302.21881026116023,0.7691051761173278
930,0.015,0.04654886524999998,307.44056062194585,0.7492478963942735
931,0.017499999999999998,0.04654886524999998,312.43758074047315,0.7289317307023467
932,0.02,0.04654886524999998,317.2302933728214,0.7079888285332425
933,0.0225,0.04654886524999998,321.8404868988026,0.6861991929797522
934,0.024999999999999998,0.04654886524999998,326.2837217126668,0.6632929467541496
935,0.027499999999999997,0.04654886524999998,330.5558636409868,0.6389984296016428
936,0.03,0.04654886524999998,334.6148293533784,0.6131550797724103
937,0.0325,0.04654886524999998,338.3693821638796,0.5858726224111139
938,0.035,0.04654886524999998,341.6935810084614,0.5576400882613676
939,0.037500000000000006,0.04654886524999998,344.4725652028386,0.5292383263939844
940,0.04000000000000001,0.04654886524999998,346.6514584866889,0.5014380829603265
941,0.04250000000000001,0.04654886524999998,348.24719943246555,0.47469696439312015
942,0.04500000000000001,0.04654886524999998,349.3196265614856,0.44906871117086977
943,0.047500000000000014,0.04654886524999998,349.9331472209287,0.42430466478087797
944,0.05000000000000002,0.04654886524999998,350.1324678050503,0.39999999999951497
945,0.05250000000000002,0.04654886524999998,349.9331472209174,0.37569533521815757
946,0.05500000000000002,0.04654886524999998,349.31962656146345,0.35093128882818353
947,0.05750000000000002,0.04654886524999998,348.24719943243167,0.3253030356059615
948,0.060000000000000026,0.04654886524999998,346.651458486644,0.29856191703879514
949,0.06250000000000003,0.04654886524999998,344.47256520278427,0.27076167360518894
950,0.06500000000000003,0.04654886524999998,341.6935810084003,0.24235991173786586
951,0.06750000000000003,0.04654886524999998,338.3693821638142,0.21412737758818823
952,0.07000000000000003,0.04654886524999998,334.6148293533108,0.18684492022696253
953,0.07250000000000004,0.04654886524999998,330.5558636409185,0.16100157039780236
954,0.07500000000000004,0.04654886524999998,326.2837217126007,0.13670705324536755
955,0.07750000000000004,0.04654886524999998,321.84048689874106,0.1138008070198368
956,0.08000000000000004,0.04654886524999998,317.2302933727662,0.09201117146641936
957,0.08250000000000005,0.04654886524999998,312.43758074042614,0.07106826929738723
958,0.08500000000000005,0.04654886524999998,307.4405606219085,0.05075210360553417
959,0.08750000000000005,0.04654886524999998,302.2188102611348,0.030894823882551742
960,0.09250000000000005,0.04654886524999998,295.8481439433983,0.008523680392437186
961,0.09500000000000006,0.04654886524999998,294.95209498098336,0.0056725178111930695
962,0.09750000000000006,0.04654886524999998,294.05336292755857,0.00283312521662247
963,0.00125,0.048713928749999975,293.6092250931509,0.7985615535135692
964,0.00375,0.048713928749999975,294.5242868290292,0.7956809460891476
965,0.00625,0.048713928749999975,295.4362344924712,0.79278839363055
966,0.008749999999999999,0.048713928749999975,296.347903546055,0.789873965634659
967,0.01125,0.048713928749999975,299.6247164310185,0.7784718698343536
968,0.013749999999999998,0.048713928749999975,305.08390213354977,0.7583739281299966
969,0.016249999999999997,0.048713928749999975,310.2890758141535,0.7378486815520018
970,0.01875,0.048713928749999975,315.2652355382339,0.7167731022066539
971,0.021249999999999998,0.048713928749999975,320.0269368635325,0.6949913912511189
972,0.023749999999999997,0.048713928749999975,324.5811438914433,0.672326724438877
973,0.026249999999999996,0.048713928749999975,328.92070419219914,0.6486085961146946
974,0.028749999999999998,0.048713928749999975,333.0155619830841,0.623729194605196
975,0.03125,0.048713928749999975,336.8072029596052,0.5977218177327033
976,0.03375,0.048713928749999975,340.2142292323481,0.5708241806421538
977,0.036250000000000004,0.048713928749999975,343.15310283709454,0.5434670018376926
978,0.03875000000000001,0.048713928749999975,345.56578492744234,0.5161572459491623
979,0.04125000000000001,0.048713928749999975,347.4364107009548,0.48930886221075764
980,0.04375000000000001,0.048713928749999975,348.7864368336696,0.46312378847039026
981,0.04625000000000001,0.048713928749999975,349.65502884834416,0.43757659314753644
982,0.048750000000000016,0.048713928749999975,350.0787947364386,0.4124731216889179
983,0.05125000000000002,0.048713928749999975,350.07879473643277,0.3875268783101256
984,0.05375000000000002,0.048713928749999975,349.6550288483263,0.36242340685151847
985,0.05625000000000002,0.048713928749999975,348.7864368336415,0.3368762115286864
986,0.058750000000000024,0.048713928749999975,347.43641070091576,0.3106911377883523
987,0.06125000000000003,0.048713928749999975,345.5657849273931,0.28384275404999054
988,0.06375000000000003,0.048713928749999975,343.1531028370374,0.256532998161514
989,0.06625000000000003,0.048713928749999975,340.2142292322852,0.22917581935711331
990,0.06875000000000003,0.048713928749999975,336.8072029595392,0.202278182266631
991,0.07125000000000004,0.048713928749999975,333.0155619830165,0.17627080539420822
992,0.07375000000000004,0.048713928749999975,328.9207041921321,0.1513914038847815
993,0.07625000000000004,0.048713928749999975,324.5811438913792,0.12767327556067173
994,0.07875000000000004,0.048713928749999975,320.0269368634734,0.10500860874850199
995,0.08125000000000004,0.048713928749999975,315.2652355381825,0.08322689779304
996,0.08375000000000005,0.048713928749999975,310.28907581411096,0.06215131844776585
997,0.08625000000000005,0.048713928749999975,305.0839021335182,0.041626071869844954
998,0.08875000000000005,0.048713928749999975,299.62471643099957,0.02152813016556177
999,0.09125000000000005,0.048713928749999975,296.34790354604456,0.010126034365298103
1000,0.09375000000000006,0.048713928749999975,295.4362344924638,0.0072116063694186725
1001,0.09625000000000006,0.048713928749999975,294.5242868290247,0.004319053910833592
1002,0.09875000000000006,0.048713928749999975,293.6092250931494,0.0014384464864241775
1003,0.0025,0.05087899224999998,294.0797130019932,0.7970832897451547
1004,0.005,0.05087899224999998,295.0050935082477,0.7941580824583682
1005,0.0075,0.05087899224999998,295.92976060154035,0.791213566340414
1006,0.012499999999999999,0.05087899224999998,302.5371677514585,0.7679543571739071
1007,0.015,0.05087899224999998,307.9395391342161,0.7472982708606062
1008,0.017499999999999998,0.05087899224999998,313.0958966607628,0.7261593076118258
1009,0.02,0.05087899224999998,318.01436719181135,0.7044173808475318
1010,0.0225,0.05087899224999998,322.69850042279097,0.6819459783875108
1011,0.024999999999999998,0.05087899224999998,327.14107399371886,0.6586279457733714
1012,0.027499999999999997,0.05087899224999998,331.31944886518914,0.6343858437523231
1013,0.03,0.05087899224999998,335.19285153096206,0.6092231920096122
1014,0.0325,0.05087899224999998,338.70497256835915,0.5832611272233287
1015,0.035,0.05087899224999998,341.7942028158182,0.5567444512083954
1016,0.037500000000000006,0.05087899224999998,344.4091123538839,0.5299970604482379
1017,0.04000000000000001,0.05087899224999998,346.52157520867155,0.5033360808261864
1018,0.04250000000000001,0.05087899224999998,348.13009682479344,0.47698530169851205
1019,0.04500000000000001,0.05087899224999998,349.2523958098621,0.4510289518886405
1020,0.047500000000000014,0.05087899224999998,349.9127465176186,0.4254164036723256
1021,0.05000000000000002,0.05087899224999998,350.1304604129142,0.3999999999995258
1022,0.05250000000000002,0.05087899224999998,349.91274651760693,0.3745835963267321
1023,0.05500000000000002,0.05087899224999998,349.252395809839,0.3489710481104336
1024,0.05750000000000002,0.05087899224999998,348.1300968247598,0.32301469830058893
1025,0.060000000000000026,0.05087899224999998,346.5215752086278,0.29666391917295104
1026,0.06250000000000003,0.05087899224999998,344.4091123538315,0.27000293955094495
1027,0.06500000000000003,0.05087899224999998,341.7942028157588,0.2432555487908426
1028,0.06750000000000003,0.05087899224999998,338.7049725682953,0.21673887277597131
1029,0.07000000000000003,0.05087899224999998,335.1928515308958,0.19077680798975458
1030,0.07250000000000004,0.05087899224999998,331.3194488651224,0.16561415624711384
1031,0.07500000000000004,0.05087899224999998,327.1410739936528,0.14137205422613724
1032,0.07750000000000004,0.05087899224999998,322.698500422729,0.11805402161207047
1033,0.08000000000000004,0.05087899224999998,318.01436719175547,0.09558261915212234
1034,0.08250000000000005,0.05087899224999998,313.09589666071514,0.07384069238790249
1035,0.08500000000000005,0.05087899224999998,307.9395391341783,0.05270172913919687
1036,0.08750000000000005,0.05087899224999998,302.5371677514329,0.03204564282596987
1037,0.09250000000000005,0.05087899224999998,295.9297606015318,0.00878643365954848
1038,0.09500000000000006,0.05087899224999998,295.0050935082421,0.005841917541606325
1039,0.09750000000000006,0.05087899224999998,294.07971300199034,0.00291671025483213
1040,0.00125,0.05304405574999998,293.6200256544678,0.7985271627951601
1041,0.00375,0.05304405574999998,294.55748912233236,0.7955750428056135
1042,0.00625,0.05304405574999998,295.49274243264887,0.7926072563493379
1043,0.008749999999999999,0.05304405574999998,296.42991504403653,0.7896106773654333
1044,0.01125,0.05304405574999998,299.7972612551704,0.7778625216268581
1045,0.013749999999999998,0.05304405574999998,305.40888683376664,0.7571408030030162
1046,0.016249999999999997,0.05304405574999998,310.7450193639475,0.7359909398263328
1047,0.01875,0.05304405574999998,315.82396483847464,0.7143153193446401
1048,0.021249999999999998,0.05304405574999998,320.65008525858195,0.6920147454835055
1049,0.023749999999999997,0.05304405574999998,325.21770391847616,0.6690001332709636
1050,0.026249999999999996,0.05304405574999998,329.50940314898315,0.6452105031630877
1051,0.028749999999999998,0.05304405574999998,333.4948643550478,0.6206363900990748
1052,0.03125,0.05304405574999998,337.1324498633267,0.5953416911250053
1053,0.03375,0.05304405574999998,340.3748662320012,0.5694718307202773
1054,0.036250000000000004,0.05304405574999998,343.17824842325,0.5432368359927141
1055,0.03875000000000001,0.05304405574999998,345.511376954835,0.5168684239781146
1056,0.04125000000000001,0.05304405574999998,347.3607280220477,0.4905656995638825
1057,0.04375000000000001,0.05304405574999998,348.72908315966623,0.4644519348665973
1058,0.04625000000000001,0.05304405574999998,349.6289868789268,0.43855783512327706
1059,0.048750000000000016,0.05304405574999998,350.07451413747566,0.4128318541996054
1060,0.05125000000000002,0.05304405574999998,350.07451413746946,0.38716814579945724
1061,0.05375000000000002,0.05304405574999998,349.6289868789095,0.3614421648757961
1062,0.05625000000000002,0.05304405574999998,348.7290831596376,0.33554806513249646
1063,0.058750000000000024,0.05304405574999998,347.36072802200925,0.3094343004352422
1064,0.06125000000000003,0.05304405574999998,345.5113769547879,0.28313157602105027
1065,0.06375000000000003,0.05304405574999998,343.17824842319544,0.25676316400649946
1066,0.06625000000000003,0.05304405574999998,340.37486623194104,0.23052816927899208
1067,0.06875000000000003,0.05304405574999998,337.1324498632624,0.20465830887432596
1068,0.07125000000000004,0.05304405574999998,333.49486435498153,0.17936360990032357
1069,0.07375000000000004,0.05304405574999998,329.5094031489165,0.15478949683638177
1070,0.07625000000000004,0.05304405574999998,325.21770391841227,0.13099986672857736
1071,0.07875000000000004,0.05304405574999998,320.6500852585227,0.10798525451610899
1072,0.08125000000000004,0.05304405574999998,315.8239648384222,0.08568468065504811
1073,0.08375000000000005,0.05304405574999998,310.7450193639042,0.06400906017343107
1074,0.08625000000000005,0.05304405574999998,305.40888683373413,0.04285919699682278
1075,0.08875000000000005,0.05304405574999998,299.7972612551511,0.022137478373054943
1076,0.09125000000000005,0.05304405574999998,296.4299150440266,0.010389322634523173
1077,0.09375000000000006,0.05304405574999998,295.49274243264176,0.007392743650630001
1078,0.09625000000000006,0.05304405574999998,294.55748912232787,0.004424957194366952
1079,0.09875000000000006,0.05304405574999998,293.62002565446664,0.001472837204833153
1080,0.0025,0.05520911924999997,294.09678606756523,0.7970285557881587
1081,0.005,0.05520911924999997,295.0400711490039,0.7940459098167574
1082,0.0075,0.05520911924999997,295.9834609596804,0.791040259460168
1083,0.012499999999999999,0.05520911924999997,302.7214863749813,0.7672589469228313
1084,0.015,0.05520911924999997,308.23190506572905,0.7461445797692877
1085,0.017499999999999998,0.05520911924999997,313.47164466346686,0.7245641923241014
1086,0.02,0.05520911924999997,318.4459521436903,0.7024324822710153
1087,0.0225,0.05520911924999997,323.1514676227916,0.679673875562459
1088,0.024999999999999998,0.05520911924999997,327.5749472893795,0.6562345316306046
1089,0.027499999999999997,0.05520911924999997,331.6928209587821,0.6320971413577692
1090,0.03,0.05520911924999997,335.4723766968789,0.6072949644597064
1091,0.0325,0.05520911924999997,338.87535694718196,0.5819189228711529
1092,0.035,0.05520911924999997,341.8637960561858,0.5561112561747796
1093,0.037500000000000006,0.05520911924999997,344.40656703543897,0.5300432273942878
1094,0.04000000000000001,0.05520911924999997,346.4842077272615,0.5038817985956914
1095,0.04250000000000001,0.05520911924999997,348.0900744554349,0.47775646908903063
1096,0.04500000000000001,0.05520911924999997,349.2275685217634,0.45173779034454886
1097,0.047500000000000014,0.05520911924999997,349.90491788026134,0.4258333641895933
1098,0.05000000000000002,0.05520911924999997,350.1297022755569,0.39999999999953445
1099,0.05250000000000002,0.05520911924999997,349.90491788024974,0.3741666358094809
1100,0.05500000000000002,0.05520911924999997,349.22756852174075,0.34826220965454063
1101,0.05750000000000002,0.05520911924999997,348.0900744554022,0.3222435309100841
1102,0.060000000000000026,0.05520911924999997,346.48420772721977,0.2961182014034574
1103,0.06250000000000003,0.05520911924999997,344.406567035389,0.26995677260490347
1104,0.06500000000000003,0.05520911924999997,341.8637960561293,0.24388874382446227
1105,0.06750000000000003,0.05520911924999997,338.8753569471198,0.2180810771281462
1106,0.07000000000000003,0.05520911924999997,335.47237669681317,0.19270503553965673
1107,0.07250000000000004,0.05520911924999997,331.69282095871546,0.16790285864166182
1108,0.07500000000000004,0.05520911924999997,327.57494728931414,0.14376546836889742
1109,0.07750000000000004,0.05520911924999997,323.15146762272957,0.12032612443711613
1110,0.08000000000000004,0.05520911924999997,318.44595214363443,0.09756751772863405
1111,0.08250000000000005,0.05520911924999997,313.4716446634189,0.07543580767562279
1112,0.08500000000000005,0.05520911924999997,308.23190506569097,0.05385542023051142
1113,0.08750000000000005,0.05520911924999997,302.7214863749555,0.032741053077043974
1114,0.09250000000000005,0.05520911924999997,295.98346095967213,0.008959740539793974
1115,0.09500000000000006,0.05520911924999997,295.04007114899844,0.005954090183216495
1116,0.09750000000000006,0.05520911924999997,294.09678606756245,0.002971444211828534
1117,0.00125,0.057374182749999975,293.62643199231627,0.798507568257284
1118,0.00375,0.057374182749999975,294.57577111734713,0.7955165638878934
1119,0.00625,0.057374182749999975,295.5234304605976,0.7925077803361017
1120,0.008749999999999999,0.057374182749999975,296.4728240962326,0.7894680703858661
1121,0.01125,0.057374182749999975,299.89888284260627,0.7775491298161255
1122,0.013749999999999998,0.057374182749999975,305.5753173303277,0.7565147618333865
1123,0.016249999999999997,0.057374182749999975,310.9718229109941,0.7350639246259824
1124,0.01875,0.057374182749999975,316.09495815254934,0.7131161838000664
1125,0.021249999999999998,0.057374182749999975,320.94395172295475,0.6906002120112077
1126,0.023749999999999997,0.057374182749999975,325.50930462867683,0.6674623665601221
1127,0.026249999999999996,0.057374182749999975,329.77236407026203,0.643677455660949
1128,0.028749999999999998,0.057374182749999975,333.7061800698865,0.6192591853078185
1129,0.03125,0.057374182749999975,337.27805766303663,0.5942665230340278
1130,0.03375,0.057374182749999975,340.4537746801924,0.5688018226545274
1131,0.036250000000000004,0.057374182749999975,343.20263970412213,0.542998293287461
1132,0.03875000000000001,0.057374182749999975,345.5018901681031,0.5169982723706317
1133,0.04125000000000001,0.057374182749999975,347.33891618126637,0.4909280332375657
1134,0.04375000000000001,0.057374182749999975,348.7105900065289,0.4648768835314539
1135,0.04625000000000001,0.057374182749999975,349.62016061240064,0.438886761044552
1136,0.048750000000000016,0.057374182749999975,350.0730447885441,0.4129545562918697
1137,0.05125000000000002,0.057374182749999975,350.07304478853854,0.387045443707206
1138,0.05375000000000002,0.057374182749999975,349.62016061238387,0.3611132389545338
1139,0.05625000000000002,0.057374182749999975,348.71059000650155,0.33512311646765136
1140,0.058750000000000024,0.057374182749999975,347.33891618122976,0.3090719667615688
1141,0.06125000000000003,0.057374182749999975,345.5018901680578,0.2830017276285407
1142,0.06375000000000003,0.057374182749999975,343.2026397040693,0.2570017067117567
1143,0.06625000000000003,0.057374182749999975,340.45377468013317,0.23119817734474318
1144,0.06875000000000003,0.057374182749999975,337.27805766297246,0.20573347696530223
1145,0.07125000000000004,0.057374182749999975,333.70618006981954,0.18074081469157666
1146,0.07375000000000004,0.057374182749999975,329.7723640701951,0.15632254433851572
1147,0.07625000000000004,0.057374182749999975,325.50930462861237,0.13253763343941485
1148,0.07875000000000004,0.057374182749999975,320.9439517228962,0.1093997879884028
1149,0.08125000000000004,0.057374182749999975,316.0949581524973,0.08688381619961892
1150,0.08375000000000005,0.057374182749999975,310.9718229109506,0.06493607537377886
1151,0.08625000000000005,0.057374182749999975,305.5753173302951,0.043485238166450155
1152,0.08875000000000005,0.057374182749999975,299.8988828425877,0.022450870183787323
1153,0.09125000000000005,0.057374182749999975,296.4728240962232,0.010531929614089757
1154,0.09375000000000006,0.057374182749999975,295.5234304605911,0.007492219663866181
1155,0.09625000000000006,0.057374182749999975,294.57577111734327,0.004483436112087081
1156,0.09875000000000006,0.057374182749999975,293.6264319923151,0.0014924317427091132
